y_exp,y_pred,order
-1.878342819213867188e+01,-1.886978149414062500e+01,3.000000000000000000e+00
-4.641909152269363403e-02,-8.046099543571472168e-02,3.000000000000000000e+00
5.456382274627685547e+00,5.325390338897705078e+00,4.000000000000000000e+00
-1.988045501708984375e+01,-1.981900978088378906e+01,4.000000000000000000e+00
-8.111571311950683594e+00,-8.207245826721191406e+00,4.000000000000000000e+00
-1.648507267236709595e-01,-6.797182559967041016e-02,3.000000000000000000e+00
7.968709945678710938e+00,7.933487892150878906e+00,4.000000000000000000e+00
-1.167102146148681641e+01,-1.161759090423583984e+01,3.000000000000000000e+00
9.321716427803039551e-01,9.405245780944824219e-01,4.000000000000000000e+00
3.316397666931152344e+00,3.201566457748413086e+00,3.000000000000000000e+00
-1.582774925231933594e+01,-1.582744407653808594e+01,3.000000000000000000e+00
-6.617074489593505859e+00,-6.558752059936523438e+00,4.000000000000000000e+00
7.929533958435058594e+00,7.921916961669921875e+00,4.000000000000000000e+00
4.046989977359771729e-01,4.378864765167236328e-01,3.000000000000000000e+00
-6.775473594665527344e+00,-6.757039070129394531e+00,4.000000000000000000e+00
6.858996301889419556e-02,6.819939613342285156e-02,3.000000000000000000e+00
1.516532540321350098e+00,1.619467377662658691e+00,3.000000000000000000e+00
-1.970278143882751465e+00,-1.902218818664550781e+00,3.000000000000000000e+00
2.426384687423706055e+00,2.511228561401367188e+00,3.000000000000000000e+00
-2.264481037855148315e-01,-1.791722774505615234e-01,4.000000000000000000e+00
-6.385840892791748047e+00,-6.225757122039794922e+00,4.000000000000000000e+00
3.385071516036987305e+00,3.390905618667602539e+00,3.000000000000000000e+00
-1.353015542030334473e+00,-1.317785739898681641e+00,4.000000000000000000e+00
-1.500913143157958984e+00,-1.463095307350158691e+00,3.000000000000000000e+00
-1.075223350524902344e+01,-1.079293727874755859e+01,4.000000000000000000e+00
-1.500210285186767578e+01,-1.496967124938964844e+01,3.000000000000000000e+00
-1.629537582397460938e+01,-1.627532958984375000e+01,4.000000000000000000e+00
6.533786773681640625e+00,6.372107028961181641e+00,4.000000000000000000e+00
