y_exp,y_pred,order
-4.842983722686767578e+00,-4.960954189300537109e+00,4.000000000000000000e+00
1.098552417755126953e+01,1.120535659790039062e+01,4.000000000000000000e+00
4.321859836578369141e+00,4.373182773590087891e+00,4.000000000000000000e+00
-1.013679504394531250e+01,-1.037552738189697266e+01,4.000000000000000000e+00
3.059422492980957031e+00,2.973549127578735352e+00,3.000000000000000000e+00
-4.667737483978271484e+00,-4.526252269744873047e+00,3.000000000000000000e+00
3.608794450759887695e+00,3.605394124984741211e+00,3.000000000000000000e+00
-2.802612304687500000e+01,-2.641337203979492188e+01,3.000000000000000000e+00
-1.956850737333297729e-01,-4.489540159702301025e-01,3.000000000000000000e+00
1.554336994886398315e-01,-2.666461467742919922e-02,3.000000000000000000e+00
1.738345742225646973e+00,1.737054944038391113e+00,4.000000000000000000e+00
1.276921272277832031e+01,1.211261177062988281e+01,4.000000000000000000e+00
3.489969253540039062e+00,3.080194234848022461e+00,4.000000000000000000e+00
-2.307134628295898438e+00,-2.479981184005737305e+00,3.000000000000000000e+00
2.368570327758789062e+00,1.994344949722290039e+00,3.000000000000000000e+00
1.953041458129882812e+01,1.928491210937500000e+01,4.000000000000000000e+00
-1.160778999328613281e+01,-1.147360897064208984e+01,4.000000000000000000e+00
2.122617721557617188e+00,2.300446033477783203e+00,3.000000000000000000e+00
-2.266933679580688477e+00,-2.484270811080932617e+00,4.000000000000000000e+00
3.584693670272827148e-01,8.810877799987792969e-02,3.000000000000000000e+00
-3.725538253784179688e+00,-3.857583522796630859e+00,3.000000000000000000e+00
2.717316627502441406e+00,2.920557498931884766e+00,3.000000000000000000e+00
-1.758515715599060059e+00,-1.892490744590759277e+00,3.000000000000000000e+00
1.265963554382324219e+01,1.300019931793212891e+01,3.000000000000000000e+00
1.043525815010070801e+00,5.797371268272399902e-01,3.000000000000000000e+00
-5.689538955688476562e+00,-5.561778068542480469e+00,4.000000000000000000e+00
-1.120633316040039062e+01,-1.086945533752441406e+01,4.000000000000000000e+00
-3.872214508056640625e+01,-3.604793930053710938e+01,4.000000000000000000e+00
1.213929367065429688e+01,1.216733169555664062e+01,4.000000000000000000e+00
4.992647647857666016e+00,5.508853435516357422e+00,3.000000000000000000e+00
7.682298660278320312e+00,7.773703575134277344e+00,4.000000000000000000e+00
-6.597381114959716797e+00,-6.446059226989746094e+00,4.000000000000000000e+00
-1.133730792999267578e+01,-1.150065231323242188e+01,3.000000000000000000e+00
-1.223371410369873047e+01,-1.245974063873291016e+01,4.000000000000000000e+00
7.853320121765136719e+00,7.964694976806640625e+00,3.000000000000000000e+00
-3.478929519653320312e+00,-3.735688686370849609e+00,3.000000000000000000e+00
1.016755580902099609e+00,1.284522414207458496e+00,3.000000000000000000e+00
-1.131470441818237305e+00,-1.338787555694580078e+00,4.000000000000000000e+00
-8.309929847717285156e+00,-8.730410575866699219e+00,4.000000000000000000e+00
-5.975569725036621094e+00,-6.405747890472412109e+00,4.000000000000000000e+00
1.870562434196472168e+00,2.120658874511718750e+00,3.000000000000000000e+00
2.565939903259277344e+00,2.941317319869995117e+00,3.000000000000000000e+00
-1.498560237884521484e+01,-1.488716888427734375e+01,4.000000000000000000e+00
1.480242609977722168e+00,1.395248889923095703e+00,3.000000000000000000e+00
5.027260780334472656e+00,5.119853496551513672e+00,4.000000000000000000e+00
-9.524923563003540039e-01,-8.759319782257080078e-01,4.000000000000000000e+00
-2.628200769424438477e+00,-2.750560045242309570e+00,3.000000000000000000e+00
1.477983117103576660e+00,1.411894798278808594e+00,3.000000000000000000e+00
-2.087281417846679688e+01,-2.120240211486816406e+01,4.000000000000000000e+00
-2.726230025291442871e-01,-1.134139001369476318e-01,3.000000000000000000e+00
1.186816120147705078e+01,1.146955871582031250e+01,4.000000000000000000e+00
-1.020962905883789062e+01,-1.026455211639404297e+01,4.000000000000000000e+00
-7.502546787261962891e+00,-7.573046684265136719e+00,4.000000000000000000e+00
-2.431058406829833984e+00,-2.698478698730468750e+00,4.000000000000000000e+00
-5.785612106323242188e+00,-5.312294483184814453e+00,3.000000000000000000e+00
-2.459034323692321777e-01,4.168570041656494141e-03,3.000000000000000000e+00
4.352164864540100098e-01,4.763391315937042236e-01,3.000000000000000000e+00
-5.436859652400016785e-02,-4.058171510696411133e-01,3.000000000000000000e+00
5.405776023864746094e+00,5.536954402923583984e+00,4.000000000000000000e+00
3.058296442031860352e+00,3.152859210968017578e+00,4.000000000000000000e+00
-7.877527713775634766e+00,-7.967831611633300781e+00,4.000000000000000000e+00
-2.233733415603637695e+00,-2.340522527694702148e+00,3.000000000000000000e+00
-6.018453836441040039e-01,-2.945076525211334229e-01,3.000000000000000000e+00
-7.843897342681884766e+00,-7.850457191467285156e+00,3.000000000000000000e+00
-8.849465370178222656e+00,-7.564560890197753906e+00,4.000000000000000000e+00
-9.274007797241210938e+00,-8.891152381896972656e+00,4.000000000000000000e+00
-1.759199202060699463e-01,2.758251875638961792e-02,4.000000000000000000e+00
-3.154697895050048828e+00,-3.658382892608642578e+00,3.000000000000000000e+00
7.347832322120666504e-01,5.806404352188110352e-01,3.000000000000000000e+00
-8.352489471435546875e+00,-8.643794059753417969e+00,3.000000000000000000e+00
6.723759174346923828e+00,7.829637050628662109e+00,3.000000000000000000e+00
3.810364007949829102e-01,2.002381384372711182e-01,3.000000000000000000e+00
-9.754709243774414062e+00,-9.966339111328125000e+00,3.000000000000000000e+00
1.128498840332031250e+01,1.079860973358154297e+01,3.000000000000000000e+00
-2.941430282592773438e+01,-3.024290275573730469e+01,4.000000000000000000e+00
-8.875327110290527344e+00,-9.488560676574707031e+00,4.000000000000000000e+00
2.408422946929931641e+00,2.463153839111328125e+00,4.000000000000000000e+00
3.210057973861694336e+00,3.009975910186767578e+00,4.000000000000000000e+00
9.858215332031250000e+00,9.384799957275390625e+00,4.000000000000000000e+00
1.637976455688476562e+01,1.606117439270019531e+01,4.000000000000000000e+00
1.563922502100467682e-02,-9.688317775726318359e-02,3.000000000000000000e+00
2.646409988403320312e+00,2.443463563919067383e+00,3.000000000000000000e+00
-7.118228912353515625e+00,-7.096323013305664062e+00,4.000000000000000000e+00
-1.574799776077270508e+00,-1.551378011703491211e+00,4.000000000000000000e+00
1.572832393646240234e+01,1.542938518524169922e+01,3.000000000000000000e+00
3.283290147781372070e+00,2.580002307891845703e+00,3.000000000000000000e+00
7.530915141105651855e-01,7.000122666358947754e-01,3.000000000000000000e+00
